fips,per_capita_health_cost,low_birthweight_percentage,food_environment,physical_exercise_opportunities,teen_births,limited_healthy_access,stis,primarycare_ratio,dentist_ratio,mentalhealth_ratio,otherproviders_ratio,disconnected_youth,unemployment,income_inequality,children_freelunches,single_parent_households,social_associations,water_violations,high_housing_costs,housing_overcrowding,segregation_black_white,segregation_nonwhite_white,homeownership,severe_ownership_cost,smoke_perc,obesity_perc,inactive_perc,drinking_perc,food_insecure_perc,preventable_hospitalization,mammogram_perc,flu_vaccine_perc,violent_crime,air_pollution,drive_alone_perc,long_commute_perc,traffic_volume,party,age_over_18,age_over_65,age_over_85,age_under_5,asian,avg_family_size,bachelors,black,hispanic,household_has_broadband,household_has_computer,household_has_smartphone,households_speak_asian_or_pac_isl,households_speak_limited_english,households_speak_other,households_speak_other_indo_euro_lang,households_speak_spanish,housing_mobile_homes,housing_one_unit_structures,housing_two_unit_structures,hs_grad,mean_household_income,median_age,median_household_income,median_individual_income,median_individual_income_age_25plus,native,other_single_race,pac_isl,per_capita_income,persons_per_household,pop,poverty,poverty_65_and_over,poverty_under_18,two_plus_races,uninsured,uninsured_65_and_older,uninsured_under_19,uninsured_under_6,veterans,white,white_not_hispanic
33013,9792,0.0674727410126309,8.6,0.926088292533033,0.0105257053382434,0.0508489797896821,0.00317660304524984,904.33939394,1337.4513274,243.76129032,643.11489362,0.0376640902956692,0.0221365652074095,4.12878314157079,0.268297872340426,0.268846408301125,0.0013805490027879,1,0.1324520937,0.0117978517,68.935287441,45.101628543,0.715678647373062,0.126461136419819,0.14,0.28,0.2,0.19,0.09,4171,0.54,0.53,158,7.7,0.81,0.38,117,democrat,80.6,17.6,2.6,4.8,2.1,2.94,35.6,1.4,2.2,86.5,84.2,77.1,1.1,0.9,0.6,4.5,1.4,28.2,5.6,71.8,93.2,94698,42.8,75737,35807,45479,0.3,0.4,0,37367,2.45,149917,6.5,5.2,6.6,1.7,5.7,0.2,2.9,2.4,8.9,94.1,92.4
26075,10824,0.0861665186142292,7.4,0.720739104388198,0.0270415523435069,0.100472025809995,0.00530761472516389,2203.3333333,1527.1442308,365.11034483,968.43292683,0.0868231685737879,0.039444810920693,4.41626448964864,0.559636955218769,0.384115840280825,9.7705496722138e-4,0,0.1313231996,0.0134857331,58.537157707,47.033623609,0.733904953319502,0.118968496610395,0.19,0.36,0.25,0.18,0.13,4374,0.45,0.51,476,11,0.85,0.29,212,republican,78.3,17.2,2.1,5.7,0.8,2.98,22.2,7.8,3.5,81.5,73.5,76.5,0.7,0.5,0.2,1.3,1.5,26.5,5.8,73.5,90.8,70566,41.2,53658,28006,36173,0.4,0.5,0,28364,2.41,158636,13.8,5.8,21.2,3.2,5.8,0.1,3.1,2.2,8.1,87.3,84.6
42087,10449,0.0669456066945607,8.3,0.613855447495823,0.0263929618768328,0.0183389187142796,0.00411744416659481,1932.8333333,2888.875,1127.3658537,1100.5238095,0.0992063492063492,0.0467599942271612,3.9266839496065904,0.584388185654008,0.294334855699155,0.00170302664482194,1,0.0909336942,0.0187215833,76.168245076,39.170459851,0.703728920079606,0.103588685596395,0.19,0.41,0.22,0.18,0.12,4847,0.55,0.57,131,10.5,0.79,0.29,128,republican,77.5,21.1,2.9,6.2,0.3,2.85,11.9,0.5,1.6,70.6,64.5,64.5,0,1.1,0.3,6.9,1.4,28.7,7.6,71.3,85,62711,44,50219,26254,34250,0.2,0.5,0.1,25469,2.39,46276,13.5,7.8,21.3,1.5,12.3,2.2,17.1,23.2,9.9,96.9,95.9
12117,12569,0.0779176272664964,7.8,0.907870022095108,0.0125010426224039,0.0715626419551569,0.00392081424980385,1321.8828571,1682.8489209,639.98905609,1329.0681818,0.0441088722632763,0.0317366116696405,4.51819832909553,0.450294550810015,0.296526713977553,6.7652417871477e-4,0,0.1615825838,0.0133469897,33.844744237,23.325373632,0.651921053889925,0.156245555232612,0.16,0.27,0.2,0.18,0.12,4527,0.35,0.43,357,7.7,0.82,0.42,355,democrat,78.8,15.2,2.1,5.3,4.5,3.18,39.6,12,21.4,90.1,87.2,87.6,2.7,3.3,1,5.2,17.5,35.4,2.7,64.6,94.3,90193,39.2,66768,32734,41589,0.3,4.3,0.1,35175,2.63,461402,10.6,8.5,13.7,3.1,9.5,0.9,5.3,4.6,7.6,75.8,60.3
37183,9568,0.0787367754769871,8,0.900561935553328,0.0128873147269574,0.0490942128862266,0.00566870266171611,1180.8403084,1420.4226268,331.50379363,883.74190939,0.0402581276997604,0.033506230454984,4.22693309667631,0.315756898478466,0.268727391528539,9.9887801097366e-4,1,0.115813759,0.0253184905,43.415184591,36.477476636,0.639076256472504,0.108630437440972,0.12,0.25,0.16,0.2,0.12,4022,0.47,0.59,115,11,0.79,0.36,237,democrat,75.8,11.3,1.2,6.2,6.9,3.16,52.8,20.4,10.1,91.4,88.3,89,3.9,2.6,1.4,4.8,7.6,36.1,3,63.9,93,106822,36.2,80591,39798,48733,0.4,3.9,0,40982,2.62,1069079,9.1,5.8,12,2.9,8.4,0.9,4.3,3.2,6.3,65.4,60
24021,11527,0.073717458861888,9.3,0.920984639115624,0.0108573184471986,0.0284790820883947,0.00342033631984509,1605.2356688,1495.0175439,452.47433628,1047.7377049,0.0443485378376367,0.03514457582683,3.9849552790200304,0.263336497389654,0.235057829489577,0.00104355968923348,1,0.1183957461,0.0151693915,43.293840093,40.77697524,0.748088178983644,0.123566638119919,0.12,0.29,0.22,0.18,0.06,4238,0.38,0.51,249,10.3,0.79,0.48,273,democrat,76.6,14.1,1.8,5.9,4.5,3.13,41.4,9.7,9.6,88.8,85.2,83.6,2.9,2.2,1.5,4.4,7,24.8,0.9,75.2,92.5,116796,39.1,97730,43752,55831,0.3,1.5,0.1,43582,2.67,251422,6.8,6.3,8,3.3,4.5,0.8,2.4,2,8.3,80.6,73.5
24025,12345,0.0725311114671794,9,0.903719376210043,0.0106747519689984,0.0351040669434619,0.00322017766497462,1763.3566434,1548.5121951,539.18471338,1209.3142857,0.0484824902723735,0.0362255902491278,4.16791296601247,0.302938062466914,0.242274456811635,7.7331852791878e-4,1,0.1194600798,0.0106492243,50.853460892,42.918898224,0.784715820165941,0.125348219845527,0.15,0.32,0.25,0.18,0.08,3401,0.44,0.53,234,10.9,0.83,0.51,222,republican,77.6,15.8,1.8,5.6,2.6,3.14,36.7,13.8,4.6,88.6,86.5,81.8,1.8,1.2,0.7,3.3,4.1,21.3,2.6,78.7,92.7,108305,40.9,89147,41771,54158,0.2,1.4,0,41147,2.67,252222,7.2,5.8,9.6,3.4,3.4,0.2,2.5,2.5,9.9,78.6,76.1
22099,10175,0.0967425431711146,7.8,0.599367331288344,0.0387556482446993,0.016648619938842,0.00635026120987244,6019,5957.8888889,2553.3809524,3351.3125,0.0971209213051823,0.0523684093039868,5.14266960722537,0.694683102975968,0.379536945059983,3.322811098189e-4,1,0.070755462,0.038920602,27.286965567,23.675788716,0.779760687257108,0.0846589970826223,0.22,0.37,0.33,0.2,0.15,4054,0.48,0.4,263,9.6,0.82,0.4,73,republican,75.7,14.7,1.8,6.9,1,3.2,14.5,29.1,3,75.5,62.7,75.7,0.6,2.7,0,25,2,21.2,26.9,78.8,81.9,65800,37.7,48656,25297,35275,0.6,0.5,0,24997,2.71,53732,18.9,14.4,28.4,2.1,11.1,1.3,3.2,3.8,5.4,66.8,64.3
40115,10534,0.0795712893796687,6.8,0.42520723436322494,0.0509634888438134,0.0885423762779452,0.00696218702095043,1957,3896.875,205.09868421,1298.9583333,0.126063031515758,0.034609771353117,4.3703486324686,0.708442123585727,0.412939811831422,0.00146908533469596,1,0.1087048832,0.0446577629,52.0170334,7.2494883507,0.686669452569996,0.113495848789966,0.22,0.37,0.29,0.13,0.17,5013,0.37,0.47,182,9.9,0.86,0.26,52,republican,75,18,2.1,6.9,0.7,3.12,14.5,1.1,5.7,67.5,61,66.3,0.7,0.8,1,0.5,3.9,31,12.1,69,85.3,53337,38,39872,21831,28419,18.1,2.1,0.7,20814,2.56,31454,20.7,11,30.6,9.7,17.1,0.2,10.2,11.2,9.3,67.6,65
40027,10643,0.0726549616839655,7.6,0.865797345115443,0.0167749931545346,0.0552139480909464,0.00477040205120136,1997.4357143,2253.352,299.32943677,1193.5127119,0.0396620511616991,0.0287680680074876,3.93679426177118,0.440353396875136,0.29090878889055,7.9029899049138e-4,1,0.1181208725,0.0248244486,33.20075595,16.740876597,0.640051335678296,0.124116000273125,0.16,0.35,0.25,0.15,0.14,3322,0.41,0.52,345,10.1,0.84,0.33,84,republican,78.3,13,1.4,5.4,4.5,3.02,33.4,4.7,8.7,87.5,82.7,86.7,3.5,1.6,0.7,1.8,5.7,36.3,5.6,63.7,91.8,81154,34.2,64016,31458,41014,4.2,1.7,0.1,31571,2.52,279274,12,6.4,10.9,7.2,9.5,0.9,4.4,3.9,9.7,77.7,71.7
01061,9586,0.0809108527131783,7.8,0.202053004852557,0.046361285555966,0.00930784798096305,0.00420120358805496,3302.625,13157,5262.8,4385.6666667,0.111272727272727,0.0392590544650263,4.98186199898529,0.592296148074037,0.408652188900379,8.7051966238976e-4,0,0.0850310856,0.0168934772,23.601026546,19.959487346,0.708082832331329,0.116727844782381,0.2,0.39,0.37,0.14,0.15,6845,0.39,0.46,414,10.6,0.84,0.41,45,republican,78,20,2.2,5.5,0.4,3.11,12.5,9.6,4,67.1,60.8,67.3,0.4,0.3,0.1,0.1,3,28,25.5,72,80.3,53077,43.2,41732,22376,32113,0.9,0.8,0,21711,2.52,26417,22,9.8,32.8,1.6,12.6,0,1.7,0.5,11.6,86.6,83.9
55009,9026,0.0683844545881149,8.5,0.919707911470241,0.0191239048811014,0.0585334979335261,0.004598323996764,1401.3475936,1310.3383085,512.40856031,723.56593407,0.0457052797478329,0.0273189812978082,4.01274095832568,0.366738465026641,0.303984783029209,8.7768839772258e-4,0,0.1087397871,0.0257140053,58.983899767,39.72837737,0.652098758318689,0.10302562700211,0.15,0.33,0.2,0.27,0.09,2724,0.51,0.54,250,9.1,0.84,0.15,311,republican,76.1,14.4,1.8,6.5,3.2,3,30.3,2.4,8.6,85.3,78.6,78.7,1.9,2.2,0.6,1.7,6.4,35.2,1.7,64.8,92.1,80768,37.4,62340,32799,41497,2.5,3.5,0,32874,2.41,261368,9.8,7.2,12.8,3.4,5.5,0.2,3.8,3.4,7,85,80.8
36067,10571,0.0782456810676565,8.1,0.95167078492418,0.0175661745144985,0.0375262921336285,0.00576710686337286,1060.1321185,1300.8704225,395.04619333,471.71501532,0.0475378384139842,0.0399780768307432,4.9087180345708,0.47794128001126496,0.396593698646812,0.0010679031710493,1,0.13379450440000001,0.013897526,64.91619714,55.56669034,0.648342886695686,0.135588071210389,0.16,0.3,0.22,0.21,0.12,4465,0.52,0.54,318,8.2,0.8,0.17,1061,democrat,78.6,16.6,2.6,5.7,3.7,3.03,35.9,11.4,4.9,80.2,78.6,75.4,2,2.2,1.4,4.7,3.9,35.3,1,64.7,91,82569,39.1,61359,32772,44071,0.6,1.1,0,34002,2.39,462872,14.1,8.8,20.5,3.6,3.7,0.2,1.9,2.4,6.9,79.6,76.8
26111,9878,0.0710566101125483,8.1,0.829030599433211,0.0129814626849725,0.0606331032895288,0.00269748594310103,1083.2597403,1459.8070175,418.13567839,756.44545455,0.0499316005471956,0.0398414222747531,4.48742333669746,0.387792488966608,0.253685158096095,0.0010190502451715,0,0.0929150405,0.0128869797,55.255919866,30.964133154,0.756151336096658,0.0937406229370461,0.15,0.38,0.21,0.21,0.11,3732,0.45,0.51,126,9.4,0.85,0.25,123,republican,78.5,18,2.8,5.5,2.3,2.9,35.2,1.4,2.7,83,78.5,77.2,1.5,0.4,0.3,1.7,1.3,23.4,8.2,76.6,94.2,86910,41.8,62625,30833,41519,0.4,0.7,0.1,36142,2.4,83355,10.4,6.8,12.3,2,4.3,0.3,2.7,2.2,7.4,93.2,91.5
37147,11243,0.0990825688073395,6.7,0.719723101077622,0.0187121730922282,0.0315623629070819,0.0116955798080897,942.32631579,1168.2727273,280.23987539,576.6474359,0.0555381971566943,0.0423628016584965,5.68037918082633,0.629641523824816,0.440070800200777,9.2715675651523e-4,0,0.196942713,0.0194753288,32.933170773,28.544344847,0.523818473593662,0.214152979259082,0.17,0.36,0.28,0.17,0.2,5156,0.48,0.51,414,9.8,0.84,0.22,112,democrat,78.5,12.8,1.1,5.8,1.7,3.04,32.7,34.7,6.3,80.8,72.1,81.2,1.4,1.5,0.4,1.1,4.6,47.9,11.2,52.1,89.3,67261,32.5,47437,25313,37292,0.3,3.3,0.1,27155,2.46,178433,22.9,9.7,27.7,2.6,10.1,0.8,4.4,2.5,7.9,57.2,54.4
42021,11226,0.0869565217391304,7.5,0.799824609024283,0.0209484036104001,0.0889396534984236,0.00226975513701204,1231.9814815,1710.7792208,508.61003861,712.05405405,0.0477898966704937,0.0519505004799122,4.67134671966138,0.519716228199823,0.355364471369943,0.00200670404497422,1,0.1093210587,0.0083020187,72.155771914,59.1834423,0.739756660151779,0.107313939616408,0.18,0.27,0.26,0.19,0.13,5919,0.4,0.39,169,11.6,0.82,0.28,86,republican,80.7,22,3.4,5,0.4,2.8,21.1,3.5,1.6,76.2,69.3,65.5,0.3,0.3,0.3,1.6,1.4,25.9,3.9,74.1,92,60457,45.4,46659,25590,34035,0,0.4,0,26008,2.23,133009,15.4,8.8,25.3,2.1,4.2,0.2,2.5,3.6,10,93.5,92.7
34011,13826,0.09598781107161,7.4,0.792763451414295,0.0359052950927345,0.098591191755153,0.0068179732263436,2311.1818182,1540.5306122,1063.1830986,2040.1621622,0.156233630172865,0.0647233585838946,5.04179235185365,0.590175767856498,0.504301916308174,9.5058280559598e-4,1,0.2042337507,0.0389392744,27.166253575,24.705547193,0.64420644957319,0.20844871147044,0.18,0.36,0.31,0.17,0.13,7535,0.4,0.47,516,9.9,0.81,0.31,60,democrat,76.2,14.9,2,6.4,1.4,3.31,15.6,19.5,30.7,78,70.9,70.3,0.6,7.8,0.3,2.7,24.4,34.8,5.8,65.2,79.4,72860,37.6,54149,24786,31481,0.8,6.1,0,25694,2.74,151906,16.5,10.5,24.2,4.1,9.4,0.4,4.5,3.5,5.6,68.1,46.4
08013,9237,0.0809171974522293,8.3,0.962147830544494,0.0079075218167958,0.0308189092379662,0.00397192059879571,808.30576441,973.36716418,143.14223003,900.7679558,0.0336624775583483,0.0284745797690665,5.18718751008032,0.264754779717373,0.256715266279799,9.2709153711156e-4,1,0.1764969816,0.0188808927,49.12347518,25.034406675,0.62030756032853,0.175951296227241,0.11,0.15,0.1,0.2,0.11,2572,0.47,0.53,242,7.7,0.65,0.28,307,democrat,80.6,13.7,1.6,4.6,4.7,3.01,62.1,0.9,13.9,91.1,90.8,86.7,3.1,1.8,0.7,4.8,8.6,37.8,2.9,62.2,95,115966,36.6,83019,36794,50451,0.4,1.8,0.1,46826,2.44,322510,11.7,6.3,8.5,3,4.6,0.4,2.1,1.3,5.3,89,77.6
06019,11382,0.0756236495776861,7.7,0.784911601913053,0.0342083373324375,0.0416199605330754,0.00727618258184189,1489.8418675,1649.0878939,288.31545375,1327.6368491,0.0980600961965107,0.0745550938657709,5.13046629620681,0.742034524429423,0.407250563976729,5.2160464187696e-4,1,0.2026251164,0.0945718054,48.479736713,24.229716199,0.528336572298965,0.201005980219795,0.13,0.31,0.2,0.17,0.14,4172,0.37,0.44,542,15.3,0.78,0.24,336,democrat,71.5,12,1.6,7.9,10.3,3.69,21.2,4.8,53.1,80.2,70.5,81.2,6,10.1,0.9,3.8,35.6,46.7,3.7,53.3,76,74776,32.2,53969,25238,32422,1.2,14.4,0.2,24422,3.14,984521,22.5,12.8,32.2,4.1,8.3,1.2,2.9,2.3,5.1,65,29.4
35009,10247,0.0825806451612903,6,0.783342979990078,0.0608986615678776,0.153359987448321,0.00784951417329158,2075.5,1205.7804878,171.65625,1267.6153846,0.12002743484225,0.0405936474178187,4.23272509721807,0.761978361669243,0.392905660377358,0.00118445354533044,1,0.138427464,0.0295162613,35.789269813,29.792619504,0.574291115311909,0.143342391304348,0.19,0.3,0.3,0.18,0.18,3177,0.33,0.4,407,7.1,0.84,0.09,85,republican,73.4,12.2,1.6,8.2,1.3,3.26,19.2,5.1,42.2,80.9,69,78.5,1.2,4.9,0.2,0.7,29.6,43,10.7,57,81.9,59084,31.5,45092,24288,31029,1,20.4,0.4,23021,2.63,49732,20.9,11.6,30.4,5.5,10.5,0.2,4,1.7,12.9,66.4,47.6
40021,11594,0.0788897005113221,6.5,0.703002958265052,0.0312616857377907,0.112612488916083,0.00564555719194894,1880.3076923,1802.7777778,240.96534653,1014.0625,0.081293157564344,0.0422962332411151,4.86575523970128,0.773933711871121,0.35048704282301,6.9546719031255e-4,1,0.116875,0.0369240159,62.339613304,9.0485210973,0.67462288725995,0.114724711907811,0.22,0.39,0.38,0.13,0.17,3840,0.35,0.49,234,10,0.81,0.29,30,republican,77.7,16.3,1.4,5.9,0.7,3.53,26.3,1.4,7.2,69.3,62.7,72.9,0.6,1.5,4,0.7,4.3,31.6,16.5,68.4,86.5,57750,35.3,42774,22142,32185,33.5,2.2,0.3,22161,2.8,48664,22.1,13.1,27.5,11,21.1,1.2,14.8,13.4,9,50.9,47.6
42097,10824,0.0741803897869769,8.1,0.74321894041977,0.0279535540947349,0.0341321321841148,0.00253181062491171,2244.6097561,2530.0833333,2846.34375,2277.075,0.129367088607595,0.0524421116194812,4.47491953453825,0.54426745693647,0.332213637890494,0.00165165328320421,0,0.110654785,0.0114825211,53.049236566,38.165643787,0.708959419401002,0.113162054277065,0.19,0.4,0.27,0.19,0.12,5113,0.51,0.51,251,11.2,0.84,0.3,108,republican,80.4,20.9,3.3,5.2,0.4,2.76,16.6,2.7,3.5,72.9,67.3,63.4,0.4,0.6,0.1,2.3,1.7,29.2,4.9,70.8,88,62350,44.5,48671,26746,35958,0.4,0.5,0,26389,2.24,91761,13.2,9,18.8,1.4,4.4,0.4,4.2,3.7,8.9,94.6,92.5
22061,11824,0.108189331329827,5.2,0.473948860596983,0.0183564446465106,0.17689068565529,0.0105981903485255,1540.1290323,2622,249.71428571,1210.1538462,0.0656226696495153,0.0522233949795787,6.49874667679453,0.370789957134109,0.437486733177669,0.00131953753351206,1,0.1776556777,0.0204141149,53.065583225,47.011124161,0.515925018517463,0.166791697924481,0.21,0.36,0.31,0.19,0.21,5887,0.44,0.44,402,9.6,0.82,0.21,102,republican,79.9,13.4,1.6,5.7,1.7,3.09,35.6,40.9,3.1,82.6,69.3,80.7,1.1,1.9,0.9,1.1,2.2,48.5,17.4,51.5,88.5,58164,28.3,35467,20228,35405,0.2,1.8,0,22863,2.49,47246,30.3,13.5,36.6,1.1,8.6,0,2.6,3.8,5.9,54.2,53.3
28075,11624,0.131938514090521,6,0.517561455750614,0.0352024567788899,0.11094367940843,0.00716958833957061,1072.6056338,1569.1041667,333.26106195,570.58333333,0.077379417075058,0.0503436988543372,5.44359793561072,0.752410759600744,0.421991332370263,0.00165452038605476,0,0.1255989049,0.0341865948,51.621371988,50.624628678,0.654415483696935,0.132620926364955,0.2,0.36,0.34,0.13,0.2,6023,0.48,0.36,359,10.4,0.83,0.18,103,republican,76.3,16.6,2.3,6.2,0.7,3.11,19.7,43.7,2.3,70.9,63.1,74.9,0.3,0.7,0.4,1,1.8,35.5,13.5,64.5,84.5,61186,37.8,42534,23061,31630,0.2,0.5,0,24698,2.45,76279,20.8,15.1,29.9,0.7,10.8,0.1,4.1,3.4,8.7,54.2,52.5
06067,12026,0.0688890194810919,7.6,0.9736585028912,0.0196283334456995,0.0442263079889314,0.00643662841406885,1171.9869832,1305.9110169,267.6233067,1554.9697275,0.0810839860806944,0.0379313159976465,4.8500115110122,0.602620440732558,0.333937828885973,7.2323869817034e-4,0,0.1863432269,0.0478064229,43.896350069,37.803617563,0.559824188616661,0.183792617142726,0.12,0.29,0.19,0.2,0.14,3917,0.38,0.44,508,9.1,0.77,0.38,878,democrat,76.2,13.7,1.8,6.5,15.7,3.38,30.9,9.8,23.2,87.9,83.6,85.3,10.1,6.5,1.1,7.9,13.9,43.6,2.4,56.4,87.7,88883,36.2,67151,32275,42375,0.7,7.9,1.1,32751,2.76,1524553,14.7,10,19.8,7.5,5.5,0.7,2.5,1.6,6.7,57.3,44.7
12005,10903,0.0820140311665735,6.8,0.680862530500083,0.0376053860617456,0.105828089782768,0.00446713117567266,1835.63,1930.0729167,398.46666667,798.65086207,0.0691052067198856,0.0397530559881682,4.39302979695878,0.525309015780287,0.366828893442623,8.6073990945887e-4,0,0.1488330475,0.0192817192,43.510923817,31.903602894,0.634553198763515,0.148858045090695,0.23,0.29,0.31,0.18,0.16,5756,0.37,0.39,497,9.8,0.81,0.3,182,republican,78.6,17,1.9,6.1,2.3,3.13,23.7,11,6.5,85.3,77.8,81.1,2,1.5,0.5,2.4,4.8,34.9,13.1,65.1,90.7,71507,39.8,54316,27495,34000,0.3,1.3,0.1,29290,2.52,182161,14.6,9.2,21.4,3.8,13.1,0.5,8.5,5,15.1,81.1,76.1
53071,8664,0.0575336517585758,8.2,0.833483608649053,0.0211028315946349,0.0512399556506354,0.00330212822163885,865.24285714,1243.3061224,348.12571429,982.61290323,0.0673417721518987,0.0472497437649471,4.24847438573952,0.560516099566111,0.30268918073796103,7.7600013208512e-4,1,0.1314206386,0.0299771167,33.028335647,19.756781097,0.645624103299857,0.14771841320798,0.13,0.27,0.17,0.17,0.11,2610,0.41,0.47,239,8.5,0.72,0.12,180,republican,78.9,17.6,3,5.5,1.7,2.99,29.8,1.8,21.3,85,81.7,78.9,0.9,3.5,0.2,2.2,15.1,35.2,6.8,64.8,88.3,76351,37.5,57858,28051,37497,0.7,7.5,0.2,29035,2.44,60365,13.3,8.5,15.7,4.6,7.2,0.5,3.3,3.2,9.6,83.7,71.7
36021,10163,0.0632911392405063,8.5,0.741568403702295,0.0143120960295476,0.0505430341273615,0.00311860603260511,2020.1333333,2396.64,587.41176471000006,1302.5217391,0.161328125,0.0331890791064724,4.40420341527491,0.499144324015973,0.355034639840562,0.0010395353442017,0,0.1350379545,0.0112670488,57.447583107,40.256440279,0.721031573109377,0.148660823982308,0.15,0.24,0.2,0.2,0.09,4671,0.46,0.5,146,8.5,0.76,0.36,69,democrat,82.4,23.1,2.7,4.2,1.8,2.83,32.7,4.5,4.8,79.7,78.5,75.8,0.5,1.6,0.4,4.6,3.1,26.3,8.2,73.7,90.3,90508,48.2,66787,33048,39657,0.1,1.9,0,38268,2.32,60371,11.6,8.2,15.7,2.7,4.6,0.2,3.3,3,8,89,86.3
21037,11093,0.0801922590437642,7.7,0.949101133545873,0.0244976603358106,0.0767575251095909,0.00396808234581784,1468.0634921,2166.3255814,646.88888889,1150.0246914,0.0523245214220602,0.0329507223431625,4.83956982317638,0.47654848355403695,0.327114877784094,8.0010379724937e-4,0,0.1144187359,0.011820331,60.980753704,41.415627783,0.689049245345379,0.121951911885769,0.19,0.32,0.24,0.2,0.12,5638,0.44,0.55,164,11.7,0.8,0.3,378,republican,78.8,15.2,1.8,5.8,1,3.04,36.3,3.2,2,81.8,77.7,77,0.8,0.4,0.1,1.9,2.2,30.3,1.9,69.7,90.8,83704,38.2,63050,32375,44391,0.1,0.7,0,34025,2.43,92861,13.5,12.7,15.9,1.4,3.7,0.2,1.3,1.3,7.1,93.7,92.3
42013,11253,0.0698598388698819,7.7,0.750119994649419,0.0243406120372544,0.0805898065450196,0.0029078950565784,1187.0865385,1611.7368421,416.63945578,591.74879227,0.0658198614318707,0.0420619595332046,4.55009861932939,0.482312688471352,0.340284397839212,0.00181439691552524,1,0.1179187314,0.0106957119,65.958443585,35.646804441,0.701617433414044,0.12406323068007,0.19,0.31,0.26,0.2,0.12,5953,0.39,0.43,224,11.2,0.83,0.2,144,republican,79.6,20.3,2.9,5.3,0.6,2.85,21.3,1.7,1.3,78.4,71.8,69.5,0.4,0.4,0,1.9,0.6,30.2,6.8,69.8,91.4,65290,43.4,49181,27166,35737,0.1,0.3,0,28119,2.3,123157,14.7,9.2,20.5,1.7,4.8,0.5,3.4,3.9,9.3,95.5,94.6
35005,10318,0.0798660927785748,6.8,0.710838601569046,0.047779685966634,0.131909111345876,0.00493324700151081,1474.2272727,1960.2727273,798.62962963,1268.4117647,0.0768359020852221,0.0486052253380993,4.8828411721529,0.889668650617394,0.403406128714592,9.2498381278327e-4,0,0.1185739437,0.0412437918,44.327543815,26.390035129,0.690275799559757,0.114953614402498,0.17,0.34,0.26,0.16,0.15,4418,0.32,0.42,622,7.4,0.83,0.19,82,republican,73.2,15.5,2.3,6.8,1,3.34,18,1.6,56.7,69.5,64.6,70.6,0.4,6.4,0.5,0.6,35,31.1,13.8,68.9,78.2,58612,35.7,43359,22812,31136,1.7,5.9,0,22041,2.7,65144,19.4,14.3,26.6,2.4,10,0.1,7.5,6.2,7.5,87.6,38.9
40147,9649,0.0719765342960289,6.8,0.527169648462021,0.0308004426410918,0.134010663941855,0.003234999614881,2257.9130435,1787.6896552,334.47096774,1127.0217391,0.071954210956664,0.0389762753106805,4.75062949640288,0.474997422414682,0.328354554358472,0.00140568435646615,1,0.0902676399,0.0172993753,41.10807692,10.403865874,0.708036967145691,0.0986451514690212,0.17,0.38,0.33,0.14,0.15,2801,0.42,0.57,239,10,0.82,0.19,50,republican,76.2,19.3,2.5,6.3,2.2,3.05,28.5,2.7,6,77.8,73,76.2,1.7,0.6,0.6,1,4.3,29.2,5.7,70.8,90.4,75769,40.2,54997,28068,35171,10.5,1.5,0,30847,2.5,51886,13.3,7.4,19.4,6.2,13.6,0.2,9.5,7.8,8.7,76.9,72.8
53053,9373,0.0669987888776517,7.5,0.828899996856236,0.0199266618958066,0.0832325092546135,0.00618296371657595,1378.5597484,1207.7222222,216.22974284,885.10327706,0.0801465095544471,0.051745072936339,4.00100093635982,0.447812088394556,0.299118927458856,6.9802136036607e-4,1,0.1452191005,0.0267823709,44.245896976,33.412560794,0.616589916871001,0.145871844258587,0.15,0.31,0.19,0.19,0.13,3241,0.35,0.47,458,7.1,0.78,0.46,365,democrat,76.5,13.5,1.5,6.7,6.3,3.19,27.2,6.8,10.9,87.6,84,84.1,6.3,2.9,0.8,3.5,6,37.9,5.7,62.1,91.5,90659,36.1,72113,36273,45351,1.3,3,1.5,34618,2.65,877013,10.4,6.9,13.4,8.3,6,0.4,2.6,2,13.2,72.9,66.8
13015,11394,0.0795543175487465,7.3,0.666234012600218,0.0315555745334984,0.141054317012291,0.00464523007215337,2387.5909091,3040.2285714,872.19672131,1282.0240964,0.0997304582210243,0.0377945842396185,4.1380829661651,0.549490699734278,0.311428909112398,7.4247529841795e-4,0,0.1213504912,0.0282269115,35.909717621,28.237198204,0.660116195014859,0.121961936670969,0.19,0.31,0.32,0.18,0.11,6686,0.39,0.48,468,11.2,0.82,0.43,149,republican,75.6,13.7,1.2,6.5,0.9,3.23,18.6,10.4,8.6,79.8,73.1,80.3,0.7,1.9,0.1,1.4,6.6,33.7,10.8,66.3,83.6,71769,38.1,57423,29584,37591,0.3,2.2,0,26493,2.76,104919,14,13,18.2,2.4,14.9,0.8,8.7,8.6,7.8,83.7,77.5
